,species,th_d,zchip,th_m,phi_m,v_esc
283,$^{88}$Sr,0.7853981633974483,136294.69212970903,0.0,1.0471975511965976,2.421875
284,$^{88}$Sr,0.7853981633974483,136294.69212970903,0.7853981633974483,0.0,0.46875
285,$^{88}$Sr,0.7853981633974483,136294.69212970903,0.7853981633974483,0.3490658503988659,0.46875
286,$^{88}$Sr,0.7853981633974483,136294.69212970903,0.7853981633974483,0.6981317007977318,0.546875
287,$^{88}$Sr,0.7853981633974483,136294.69212970903,0.7853981633974483,1.0471975511965976,0.703125
288,$^{88}$Sr,0.7853981633974483,136294.69212970903,1.5707963267948966,0.0,0.3125
289,$^{88}$Sr,0.7853981633974483,136294.69212970903,1.5707963267948966,0.3490658503988659,0.3125
290,$^{88}$Sr,0.7853981633974483,136294.69212970903,1.5707963267948966,0.6981317007977318,0.390625
291,$^{88}$Sr,0.7853981633974483,136294.69212970903,1.5707963267948966,1.0471975511965976,0.46875
292,$^{88}$Sr,0.7853981633974483,136294.69212970903,2.356194490192345,0.0,0.46875
293,$^{88}$Sr,0.7853981633974483,136294.69212970903,2.356194490192345,0.3490658503988659,0.46875
294,$^{88}$Sr,0.7853981633974483,136294.69212970903,2.356194490192345,0.6981317007977318,0.546875
295,$^{88}$Sr,0.7853981633974483,136294.69212970903,2.356194490192345,1.0471975511965976,0.625
296,$^{88}$Sr,0.7853981633974483,136294.69212970903,3.141592653589793,0.0,2.421875
297,$^{88}$Sr,0.7853981633974483,136294.69212970903,3.141592653589793,0.3490658503988659,2.421875
298,$^{88}$Sr,0.7853981633974483,136294.69212970903,3.141592653589793,0.6981317007977318,2.421875
299,$^{88}$Sr,0.7853981633974483,136294.69212970903,3.141592653589793,1.0471975511965976,2.421875
300,$^{88}$Sr,0.8726646259971648,68147.34606485452,0.0,0.0,2.1875
301,$^{88}$Sr,0.8726646259971648,68147.34606485452,0.0,0.3490658503988659,2.1875
302,$^{88}$Sr,0.8726646259971648,68147.34606485452,0.0,0.6981317007977318,2.1875
303,$^{88}$Sr,0.8726646259971648,68147.34606485452,0.0,1.0471975511965976,2.1875
304,$^{88}$Sr,0.8726646259971648,68147.34606485452,0.7853981633974483,0.0,1.953125
305,$^{88}$Sr,0.8726646259971648,68147.34606485452,0.7853981633974483,0.3490658503988659,1.71875
306,$^{88}$Sr,0.8726646259971648,68147.34606485452,0.7853981633974483,0.6981317007977318,1.5625
307,$^{88}$Sr,0.8726646259971648,68147.34606485452,0.7853981633974483,1.0471975511965976,1.484375
308,$^{88}$Sr,0.8726646259971648,68147.34606485452,1.5707963267948966,0.0,2.03125
309,$^{88}$Sr,0.8726646259971648,68147.34606485452,1.5707963267948966,0.3490658503988659,1.40625
310,$^{88}$Sr,0.8726646259971648,68147.34606485452,1.5707963267948966,0.6981317007977318,1.09375
311,$^{88}$Sr,0.8726646259971648,68147.34606485452,1.5707963267948966,1.0471975511965976,0.9375
312,$^{88}$Sr,0.8726646259971648,68147.34606485452,2.356194490192345,0.0,2.421875
313,$^{88}$Sr,0.8726646259971648,68147.34606485452,2.356194490192345,0.3490658503988659,1.953125
314,$^{88}$Sr,0.8726646259971648,68147.34606485452,2.356194490192345,0.6981317007977318,1.40625
315,$^{88}$Sr,0.8726646259971648,68147.34606485452,2.356194490192345,1.0471975511965976,1.328125
316,$^{88}$Sr,0.8726646259971648,68147.34606485452,3.141592653589793,0.0,2.421875
317,$^{88}$Sr,0.8726646259971648,68147.34606485452,3.141592653589793,0.3490658503988659,2.421875
318,$^{88}$Sr,0.8726646259971648,68147.34606485452,3.141592653589793,0.6981317007977318,2.421875
319,$^{88}$Sr,0.8726646259971648,68147.34606485452,3.141592653589793,1.0471975511965976,2.421875
320,$^{88}$Sr,0.8726646259971648,102221.01909728177,0.0,0.0,2.421875
321,$^{88}$Sr,0.8726646259971648,102221.01909728177,0.0,0.3490658503988659,2.421875
322,$^{88}$Sr,0.8726646259971648,102221.01909728177,0.0,0.6981317007977318,2.421875
323,$^{88}$Sr,0.8726646259971648,102221.01909728177,0.0,1.0471975511965976,2.421875
324,$^{88}$Sr,0.8726646259971648,102221.01909728177,0.7853981633974483,0.0,1.875
325,$^{88}$Sr,0.8726646259971648,102221.01909728177,0.7853981633974483,0.3490658503988659,1.796875
326,$^{88}$Sr,0.8726646259971648,102221.01909728177,0.7853981633974483,0.6981317007977318,1.640625
327,$^{88}$Sr,0.8726646259971648,102221.01909728177,0.7853981633974483,1.0471975511965976,1.5625
328,$^{88}$Sr,0.8726646259971648,102221.01909728177,1.5707963267948966,0.0,1.171875
329,$^{88}$Sr,0.8726646259971648,102221.01909728177,1.5707963267948966,0.3490658503988659,1.09375
330,$^{88}$Sr,0.8726646259971648,102221.01909728177,1.5707963267948966,0.6981317007977318,1.015625
331,$^{88}$Sr,0.8726646259971648,102221.01909728177,1.5707963267948966,1.0471975511965976,0.9375
332,$^{88}$Sr,0.8726646259971648,102221.01909728177,2.356194490192345,0.0,1.484375
333,$^{88}$Sr,0.8726646259971648,102221.01909728177,2.356194490192345,0.3490658503988659,1.40625
334,$^{88}$Sr,0.8726646259971648,102221.01909728177,2.356194490192345,0.6981317007977318,1.25
335,$^{88}$Sr,0.8726646259971648,102221.01909728177,2.356194490192345,1.0471975511965976,1.171875
336,$^{88}$Sr,0.8726646259971648,102221.01909728177,3.141592653589793,0.0,2.421875
337,$^{88}$Sr,0.8726646259971648,102221.01909728177,3.141592653589793,0.3490658503988659,2.421875
338,$^{88}$Sr,0.8726646259971648,102221.01909728177,3.141592653589793,0.6981317007977318,2.421875
339,$^{88}$Sr,0.8726646259971648,102221.01909728177,3.141592653589793,1.0471975511965976,2.421875
340,$^{88}$Sr,0.8726646259971648,136294.69212970903,0.0,0.0,2.421875
341,$^{88}$Sr,0.8726646259971648,136294.69212970903,0.0,0.3490658503988659,2.421875
342,$^{88}$Sr,0.8726646259971648,136294.69212970903,0.0,0.6981317007977318,2.421875
343,$^{88}$Sr,0.8726646259971648,136294.69212970903,0.0,1.0471975511965976,2.421875
344,$^{88}$Sr,0.8726646259971648,136294.69212970903,0.7853981633974483,0.0,0.0
345,$^{88}$Sr,0.8726646259971648,136294.69212970903,0.7853981633974483,0.3490658503988659,0.0
346,$^{88}$Sr,0.8726646259971648,136294.69212970903,0.7853981633974483,0.6981317007977318,0.15625
347,$^{88}$Sr,0.8726646259971648,136294.69212970903,0.7853981633974483,1.0471975511965976,0.3125
348,$^{88}$Sr,0.8726646259971648,136294.69212970903,1.5707963267948966,0.0,0.0
349,$^{88}$Sr,0.8726646259971648,136294.69212970903,1.5707963267948966,0.3490658503988659,0.0
350,$^{88}$Sr,0.8726646259971648,136294.69212970903,1.5707963267948966,0.6981317007977318,0.0
351,$^{88}$Sr,0.8726646259971648,136294.69212970903,1.5707963267948966,1.0471975511965976,0.234375
352,$^{88}$Sr,0.8726646259971648,136294.69212970903,2.356194490192345,0.0,0.0
353,$^{88}$Sr,0.8726646259971648,136294.69212970903,2.356194490192345,0.3490658503988659,0.0
354,$^{88}$Sr,0.8726646259971648,136294.69212970903,2.356194490192345,0.6981317007977318,0.15625
355,$^{88}$Sr,0.8726646259971648,136294.69212970903,2.356194490192345,1.0471975511965976,0.3125
356,$^{88}$Sr,0.8726646259971648,136294.69212970903,3.141592653589793,0.0,2.421875
357,$^{88}$Sr,0.8726646259971648,136294.69212970903,3.141592653589793,0.3490658503988659,2.421875
358,$^{88}$Sr,0.8726646259971648,136294.69212970903,3.141592653589793,0.6981317007977318,2.421875
359,$^{88}$Sr,0.8726646259971648,136294.69212970903,3.141592653589793,1.0471975511965976,2.421875
